Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-smart.who.int.pcmt.json	10209	-	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	61	53	0	0	0	4	0	1
fsh-generated/resources/CodeSystem-AttributeType.json	429	12	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	22	3091	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-ProductRelationship.json	1547	11	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	24	65	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-RegulatationType.json	470	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20	68	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-Status.json	442	11	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	17	56	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-pcmt-glossary-cs.json	382	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	17	57	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-MedicationCatalogItem.json	1895	12	0	77	1	0	0	0	1	42	0	0	1	0	0	0	0	1	0	0	215	376	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-Product.json	11026	13	0	36	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	137	152	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ProductAuthorization.json	4449	13	0	15	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	48	73	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ProductID.json	1518	12	0	13	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	40	73	0	0	0	1	0	0
fsh-generated/resources/ValueSet-AttributeType.json	374	11	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	16	126	0	0	0	1	0	0
fsh-generated/resources/ValueSet-NameType.json	343	12	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	15	76	0	0	0	0	0	0
fsh-generated/resources/ValueSet-ProductRelationship.json	408	12	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	74	0	0	0	0	0	0
fsh-generated/resources/ValueSet-RegulationType.json	409	11	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	16	57	0	0	0	0	0	1
fsh-generated/resources/ValueSet-Status.json	339	11	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	68	0	0	0	0	0	0
